pair_index,timestamp,match_status,time_difference_minutes,distance_km,variable,era5_value,open-meteo_value,absolute_difference,percent_difference,agreement_flag
7784,2024-11-20T08:00:00Z,MATCHED,0.0,1.808,wind_speed,1.588,1.91,0.322,16.859,SOURCE_DISAGREEMENT
7785,2024-11-20T09:00:00Z,MATCHED,0.0,1.808,temperature,26.931,26.4,0.531,1.972,SOURCE_AGREEMENT_HIGH
7785,2024-11-20T09:00:00Z,MATCHED,0.0,1.808,pressure,1013.285,969.1,44.185,4.361,SOURCE_AGREEMENT_HIGH
7785,2024-11-20T09:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7785,2024-11-20T09:00:00Z,MATCHED,0.0,1.808,wind_speed,1.805,2.19,0.385,17.58,SOURCE_DISAGREEMENT
7786,2024-11-20T10:00:00Z,MATCHED,0.0,1.808,temperature,24.049,25.9,1.851,7.147,SOURCE_AGREEMENT_MEDIUM
7786,2024-11-20T10:00:00Z,MATCHED,0.0,1.808,pressure,1013.055,968.9,44.155,4.359,SOURCE_AGREEMENT_HIGH
7786,2024-11-20T10:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7786,2024-11-20T10:00:00Z,MATCHED,0.0,1.808,wind_speed,1.752,2.2,0.448,20.364,SOURCE_DISAGREEMENT
7787,2024-11-20T11:00:00Z,MATCHED,0.0,1.808,temperature,24.153,25.1,0.947,3.773,SOURCE_AGREEMENT_HIGH
7787,2024-11-20T11:00:00Z,MATCHED,0.0,1.808,pressure,1013.226,969.0,44.226,4.365,SOURCE_AGREEMENT_HIGH
7787,2024-11-20T11:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7787,2024-11-20T11:00:00Z,MATCHED,0.0,1.808,wind_speed,1.733,1.59,0.143,8.252,SOURCE_AGREEMENT_MEDIUM
7788,2024-11-20T12:00:00Z,MATCHED,0.0,1.808,temperature,24.092,22.8,1.292,5.363,SOURCE_AGREEMENT_MEDIUM
7788,2024-11-20T12:00:00Z,MATCHED,0.0,1.808,pressure,1013.505,969.0,44.505,4.391,SOURCE_AGREEMENT_HIGH
7788,2024-11-20T12:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7788,2024-11-20T12:00:00Z,MATCHED,0.0,1.808,wind_speed,1.727,0.86,0.867,50.203,SOURCE_DISAGREEMENT
7789,2024-11-20T13:00:00Z,MATCHED,0.0,1.808,temperature,23.982,22.1,1.882,7.848,SOURCE_AGREEMENT_MEDIUM
7789,2024-11-20T13:00:00Z,MATCHED,0.0,1.808,pressure,1014.057,969.4,44.657,4.404,SOURCE_AGREEMENT_HIGH
7789,2024-11-20T13:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7789,2024-11-20T13:00:00Z,MATCHED,0.0,1.808,wind_speed,1.753,1.13,0.623,35.539,SOURCE_DISAGREEMENT
7790,2024-11-20T14:00:00Z,MATCHED,0.0,1.808,temperature,22.355,21.9,0.455,2.035,SOURCE_AGREEMENT_HIGH
7790,2024-11-20T14:00:00Z,MATCHED,0.0,1.808,pressure,1014.494,969.9,44.594,4.396,SOURCE_AGREEMENT_HIGH
7790,2024-11-20T14:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7790,2024-11-20T14:00:00Z,MATCHED,0.0,1.808,wind_speed,1.725,2.07,0.345,16.667,SOURCE_DISAGREEMENT
7791,2024-11-20T15:00:00Z,MATCHED,0.0,1.808,temperature,17.9,20.8,2.9,13.942,SOURCE_AGREEMENT_MEDIUM
7791,2024-11-20T15:00:00Z,MATCHED,0.0,1.808,pressure,1015.209,970.5,44.709,4.404,SOURCE_AGREEMENT_HIGH
7791,2024-11-20T15:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7791,2024-11-20T15:00:00Z,MATCHED,0.0,1.808,wind_speed,1.731,2.93,1.199,40.922,SOURCE_DISAGREEMENT
7792,2024-11-20T16:00:00Z,MATCHED,0.0,1.808,temperature,17.764,19.5,1.736,8.903,SOURCE_AGREEMENT_MEDIUM
7792,2024-11-20T16:00:00Z,MATCHED,0.0,1.808,pressure,1015.534,970.5,45.034,4.435,SOURCE_AGREEMENT_HIGH
7792,2024-11-20T16:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7792,2024-11-20T16:00:00Z,MATCHED,0.0,1.808,wind_speed,1.919,2.52,0.601,23.849,SOURCE_DISAGREEMENT
7793,2024-11-20T17:00:00Z,MATCHED,0.0,1.808,temperature,16.651,18.5,1.849,9.995,SOURCE_AGREEMENT_MEDIUM
7793,2024-11-20T17:00:00Z,MATCHED,0.0,1.808,pressure,1015.756,970.5,45.256,4.455,SOURCE_AGREEMENT_HIGH
7793,2024-11-20T17:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7793,2024-11-20T17:00:00Z,MATCHED,0.0,1.808,wind_speed,2.017,2.44,0.423,17.336,SOURCE_DISAGREEMENT
7794,2024-11-20T18:00:00Z,MATCHED,0.0,1.808,temperature,16.341,17.6,1.259,7.153,SOURCE_AGREEMENT_MEDIUM
7794,2024-11-20T18:00:00Z,MATCHED,0.0,1.808,pressure,1015.516,970.3,45.216,4.453,SOURCE_AGREEMENT_HIGH
7794,2024-11-20T18:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7794,2024-11-20T18:00:00Z,MATCHED,0.0,1.808,wind_speed,1.955,2.23,0.275,12.332,SOURCE_AGREEMENT_MEDIUM
7795,2024-11-20T19:00:00Z,MATCHED,0.0,1.808,temperature,15.722,16.7,0.978,5.856,SOURCE_AGREEMENT_MEDIUM
7795,2024-11-20T19:00:00Z,MATCHED,0.0,1.808,pressure,1015.243,969.8,45.443,4.476,SOURCE_AGREEMENT_HIGH
7795,2024-11-20T19:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7795,2024-11-20T19:00:00Z,MATCHED,0.0,1.808,wind_speed,1.856,1.7,0.156,8.405,SOURCE_AGREEMENT_MEDIUM
7796,2024-11-20T20:00:00Z,MATCHED,0.0,1.808,temperature,14.136,15.8,1.664,10.532,SOURCE_AGREEMENT_MEDIUM
7796,2024-11-20T20:00:00Z,MATCHED,0.0,1.808,pressure,1014.767,969.4,45.367,4.471,SOURCE_AGREEMENT_HIGH
7796,2024-11-20T20:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7796,2024-11-20T20:00:00Z,MATCHED,0.0,1.808,wind_speed,1.93,1.35,0.58,30.052,SOURCE_DISAGREEMENT
7797,2024-11-20T21:00:00Z,MATCHED,0.0,1.808,temperature,14.003,15.3,1.297,8.477,SOURCE_AGREEMENT_MEDIUM
7797,2024-11-20T21:00:00Z,MATCHED,0.0,1.808,pressure,1014.367,968.9,45.467,4.482,SOURCE_AGREEMENT_HIGH
7797,2024-11-20T21:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7797,2024-11-20T21:00:00Z,MATCHED,0.0,1.808,wind_speed,1.904,1.42,0.484,25.42,SOURCE_DISAGREEMENT
7798,2024-11-20T22:00:00Z,MATCHED,0.0,1.808,temperature,13.075,14.8,1.725,11.655,SOURCE_AGREEMENT_MEDIUM
7798,2024-11-20T22:00:00Z,MATCHED,0.0,1.808,pressure,1014.449,968.8,45.649,4.5,SOURCE_AGREEMENT_HIGH
7798,2024-11-20T22:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7798,2024-11-20T22:00:00Z,MATCHED,0.0,1.808,wind_speed,1.852,1.39,0.462,24.946,SOURCE_DISAGREEMENT
7799,2024-11-20T23:00:00Z,MATCHED,0.0,1.808,temperature,13.475,14.2,0.725,5.106,SOURCE_AGREEMENT_MEDIUM
7799,2024-11-20T23:00:00Z,MATCHED,0.0,1.808,pressure,1014.808,968.8,46.008,4.534,SOURCE_AGREEMENT_HIGH
7799,2024-11-20T23:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7799,2024-11-20T23:00:00Z,MATCHED,0.0,1.808,wind_speed,1.954,1.32,0.634,32.446,SOURCE_DISAGREEMENT
7800,2024-11-21T00:00:00Z,MATCHED,0.0,1.808,temperature,14.758,13.9,0.858,5.814,SOURCE_AGREEMENT_MEDIUM
7800,2024-11-21T00:00:00Z,MATCHED,0.0,1.808,pressure,1014.867,969.1,45.767,4.51,SOURCE_AGREEMENT_HIGH
7800,2024-11-21T00:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7800,2024-11-21T00:00:00Z,MATCHED,0.0,1.808,wind_speed,1.915,1.3,0.615,32.115,SOURCE_DISAGREEMENT
7801,2024-11-21T01:00:00Z,MATCHED,0.0,1.808,temperature,14.82,13.6,1.22,8.232,SOURCE_AGREEMENT_MEDIUM
7801,2024-11-21T01:00:00Z,MATCHED,0.0,1.808,pressure,1015.398,970.0,45.398,4.471,SOURCE_AGREEMENT_HIGH
7801,2024-11-21T01:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7801,2024-11-21T01:00:00Z,MATCHED,0.0,1.808,wind_speed,1.513,1.01,0.503,33.245,SOURCE_DISAGREEMENT
7802,2024-11-21T02:00:00Z,MATCHED,0.0,1.808,temperature,16.005,15.4,0.605,3.78,SOURCE_AGREEMENT_HIGH
7802,2024-11-21T02:00:00Z,MATCHED,0.0,1.808,pressure,1016.365,971.1,45.265,4.454,SOURCE_AGREEMENT_HIGH
7802,2024-11-21T02:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7802,2024-11-21T02:00:00Z,MATCHED,0.0,1.808,wind_speed,0.984,1.17,0.186,15.897,SOURCE_DISAGREEMENT
7803,2024-11-21T03:00:00Z,MATCHED,0.0,1.808,temperature,15.884,18.6,2.716,14.602,SOURCE_AGREEMENT_MEDIUM
7803,2024-11-21T03:00:00Z,MATCHED,0.0,1.808,pressure,1017.242,972.1,45.142,4.438,SOURCE_AGREEMENT_HIGH
7803,2024-11-21T03:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7803,2024-11-21T03:00:00Z,MATCHED,0.0,1.808,wind_speed,0.881,0.46,0.421,47.787,SOURCE_DISAGREEMENT
7804,2024-11-21T04:00:00Z,MATCHED,0.0,1.808,temperature,16.986,21.6,4.614,21.361,SOURCE_DISAGREEMENT
7804,2024-11-21T04:00:00Z,MATCHED,0.0,1.808,pressure,1017.447,972.7,44.747,4.398,SOURCE_AGREEMENT_HIGH
7804,2024-11-21T04:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7804,2024-11-21T04:00:00Z,MATCHED,0.0,1.808,wind_speed,1.358,0.76,0.598,44.035,SOURCE_DISAGREEMENT
7805,2024-11-21T05:00:00Z,MATCHED,0.0,1.808,temperature,21.722,23.6,1.878,7.958,SOURCE_AGREEMENT_MEDIUM
7805,2024-11-21T05:00:00Z,MATCHED,0.0,1.808,pressure,1016.874,972.3,44.574,4.383,SOURCE_AGREEMENT_HIGH
7805,2024-11-21T05:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7805,2024-11-21T05:00:00Z,MATCHED,0.0,1.808,wind_speed,1.373,1.2,0.173,12.6,SOURCE_AGREEMENT_MEDIUM
7806,2024-11-21T06:00:00Z,MATCHED,0.0,1.808,temperature,24.491,24.8,0.309,1.246,SOURCE_AGREEMENT_HIGH
7806,2024-11-21T06:00:00Z,MATCHED,0.0,1.808,pressure,1015.819,971.5,44.319,4.363,SOURCE_AGREEMENT_HIGH
7806,2024-11-21T06:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7806,2024-11-21T06:00:00Z,MATCHED,0.0,1.808,wind_speed,1.542,1.75,0.208,11.886,SOURCE_AGREEMENT_MEDIUM
7807,2024-11-21T07:00:00Z,MATCHED,0.0,1.808,temperature,24.827,25.4,0.573,2.256,SOURCE_AGREEMENT_HIGH
7807,2024-11-21T07:00:00Z,MATCHED,0.0,1.808,pressure,1014.671,970.4,44.271,4.363,SOURCE_AGREEMENT_HIGH
7807,2024-11-21T07:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7807,2024-11-21T07:00:00Z,MATCHED,0.0,1.808,wind_speed,1.84,2.15,0.31,14.419,SOURCE_AGREEMENT_MEDIUM
7808,2024-11-21T08:00:00Z,MATCHED,0.0,1.808,temperature,26.702,25.6,1.102,4.127,SOURCE_AGREEMENT_HIGH
7808,2024-11-21T08:00:00Z,MATCHED,0.0,1.808,pressure,1013.886,969.5,44.386,4.378,SOURCE_AGREEMENT_HIGH
7808,2024-11-21T08:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7808,2024-11-21T08:00:00Z,MATCHED,0.0,1.808,wind_speed,2.08,2.14,0.06,2.804,SOURCE_AGREEMENT_HIGH
7809,2024-11-21T09:00:00Z,MATCHED,0.0,1.808,temperature,26.653,25.7,0.953,3.576,SOURCE_AGREEMENT_HIGH
7809,2024-11-21T09:00:00Z,MATCHED,0.0,1.808,pressure,1013.133,969.0,44.133,4.356,SOURCE_AGREEMENT_HIGH
7809,2024-11-21T09:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7809,2024-11-21T09:00:00Z,MATCHED,0.0,1.808,wind_speed,2.174,1.86,0.314,14.443,SOURCE_AGREEMENT_MEDIUM
7810,2024-11-21T10:00:00Z,MATCHED,0.0,1.808,temperature,23.79,25.4,1.61,6.339,SOURCE_AGREEMENT_MEDIUM
7810,2024-11-21T10:00:00Z,MATCHED,0.0,1.808,pressure,1012.803,968.6,44.203,4.364,SOURCE_AGREEMENT_HIGH
7810,2024-11-21T10:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7810,2024-11-21T10:00:00Z,MATCHED,0.0,1.808,wind_speed,2.029,1.66,0.369,18.186,SOURCE_DISAGREEMENT
7811,2024-11-21T11:00:00Z,MATCHED,0.0,1.808,temperature,23.76,24.7,0.94,3.806,SOURCE_AGREEMENT_HIGH
7811,2024-11-21T11:00:00Z,MATCHED,0.0,1.808,pressure,1013.146,968.7,44.446,4.387,SOURCE_AGREEMENT_HIGH
7811,2024-11-21T11:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7811,2024-11-21T11:00:00Z,MATCHED,0.0,1.808,wind_speed,1.846,1.52,0.326,17.66,SOURCE_DISAGREEMENT
7812,2024-11-21T12:00:00Z,MATCHED,0.0,1.808,temperature,23.331,21.6,1.731,7.419,SOURCE_AGREEMENT_MEDIUM
7812,2024-11-21T12:00:00Z,MATCHED,0.0,1.808,pressure,1013.379,968.6,44.779,4.419,SOURCE_AGREEMENT_HIGH
7812,2024-11-21T12:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7812,2024-11-21T12:00:00Z,MATCHED,0.0,1.808,wind_speed,1.976,1.4,0.576,29.15,SOURCE_DISAGREEMENT
7813,2024-11-21T13:00:00Z,MATCHED,0.0,1.808,temperature,23.772,21.0,2.772,11.661,SOURCE_AGREEMENT_MEDIUM
7813,2024-11-21T13:00:00Z,MATCHED,0.0,1.808,pressure,1014.124,969.3,44.824,4.42,SOURCE_AGREEMENT_HIGH
7813,2024-11-21T13:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7813,2024-11-21T13:00:00Z,MATCHED,0.0,1.808,wind_speed,1.796,1.96,0.164,8.367,SOURCE_AGREEMENT_MEDIUM
7814,2024-11-21T14:00:00Z,MATCHED,0.0,1.808,temperature,22.071,20.0,2.071,9.383,SOURCE_AGREEMENT_MEDIUM
7814,2024-11-21T14:00:00Z,MATCHED,0.0,1.808,pressure,1014.904,970.0,44.904,4.424,SOURCE_AGREEMENT_HIGH
7814,2024-11-21T14:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7814,2024-11-21T14:00:00Z,MATCHED,0.0,1.808,wind_speed,1.727,2.5,0.773,30.92,SOURCE_DISAGREEMENT
7815,2024-11-21T15:00:00Z,MATCHED,0.0,1.808,temperature,17.398,18.7,1.302,6.963,SOURCE_AGREEMENT_MEDIUM
7815,2024-11-21T15:00:00Z,MATCHED,0.0,1.808,pressure,1015.177,970.3,44.877,4.421,SOURCE_AGREEMENT_HIGH
7815,2024-11-21T15:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7815,2024-11-21T15:00:00Z,MATCHED,0.0,1.808,wind_speed,1.858,2.09,0.232,11.1,SOURCE_AGREEMENT_MEDIUM
7816,2024-11-21T16:00:00Z,MATCHED,0.0,1.808,temperature,16.953,17.9,0.947,5.291,SOURCE_AGREEMENT_MEDIUM
7816,2024-11-21T16:00:00Z,MATCHED,0.0,1.808,pressure,1015.543,970.2,45.343,4.465,SOURCE_AGREEMENT_HIGH
7816,2024-11-21T16:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7816,2024-11-21T16:00:00Z,MATCHED,0.0,1.808,wind_speed,2.162,2.37,0.208,8.776,SOURCE_AGREEMENT_MEDIUM
7817,2024-11-21T17:00:00Z,MATCHED,0.0,1.808,temperature,15.892,17.3,1.408,8.139,SOURCE_AGREEMENT_MEDIUM
7817,2024-11-21T17:00:00Z,MATCHED,0.0,1.808,pressure,1015.679,970.3,45.379,4.468,SOURCE_AGREEMENT_HIGH
7817,2024-11-21T17:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7817,2024-11-21T17:00:00Z,MATCHED,0.0,1.808,wind_speed,2.321,2.64,0.319,12.083,SOURCE_AGREEMENT_MEDIUM
7818,2024-11-21T18:00:00Z,MATCHED,0.0,1.808,temperature,15.272,16.1,0.828,5.143,SOURCE_AGREEMENT_MEDIUM
7818,2024-11-21T18:00:00Z,MATCHED,0.0,1.808,pressure,1015.297,970.0,45.297,4.461,SOURCE_AGREEMENT_HIGH
7818,2024-11-21T18:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7818,2024-11-21T18:00:00Z,MATCHED,0.0,1.808,wind_speed,2.294,1.44,0.854,37.228,SOURCE_DISAGREEMENT
7819,2024-11-21T19:00:00Z,MATCHED,0.0,1.808,temperature,15.29,15.7,0.41,2.611,SOURCE_AGREEMENT_HIGH
7819,2024-11-21T19:00:00Z,MATCHED,0.0,1.808,pressure,1015.227,969.7,45.527,4.484,SOURCE_AGREEMENT_HIGH
7819,2024-11-21T19:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7819,2024-11-21T19:00:00Z,MATCHED,0.0,1.808,wind_speed,2.216,0.4,1.816,81.949,SOURCE_DISAGREEMENT
7820,2024-11-21T20:00:00Z,MATCHED,0.0,1.808,temperature,14.007,15.1,1.093,7.238,SOURCE_AGREEMENT_MEDIUM
7820,2024-11-21T20:00:00Z,MATCHED,0.0,1.808,pressure,1014.916,969.5,45.416,4.475,SOURCE_AGREEMENT_HIGH
7820,2024-11-21T20:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7820,2024-11-21T20:00:00Z,MATCHED,0.0,1.808,wind_speed,2.179,0.39,1.789,82.102,SOURCE_DISAGREEMENT
7821,2024-11-21T21:00:00Z,MATCHED,0.0,1.808,temperature,13.598,14.4,0.802,5.569,SOURCE_AGREEMENT_MEDIUM
7821,2024-11-21T21:00:00Z,MATCHED,0.0,1.808,pressure,1014.466,968.9,45.566,4.492,SOURCE_AGREEMENT_HIGH
7821,2024-11-21T21:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7821,2024-11-21T21:00:00Z,MATCHED,0.0,1.808,wind_speed,2.125,0.64,1.485,69.882,SOURCE_DISAGREEMENT
7822,2024-11-21T22:00:00Z,MATCHED,0.0,1.808,temperature,12.228,13.6,1.372,10.088,SOURCE_AGREEMENT_MEDIUM
7822,2024-11-21T22:00:00Z,MATCHED,0.0,1.808,pressure,1014.961,968.7,46.261,4.558,SOURCE_AGREEMENT_HIGH
7822,2024-11-21T22:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7822,2024-11-21T22:00:00Z,MATCHED,0.0,1.808,wind_speed,1.778,1.0,0.778,43.757,SOURCE_DISAGREEMENT
7823,2024-11-21T23:00:00Z,MATCHED,0.0,1.808,temperature,11.985,13.1,1.115,8.511,SOURCE_AGREEMENT_MEDIUM
7823,2024-11-21T23:00:00Z,MATCHED,0.0,1.808,pressure,1014.975,968.7,46.275,4.559,SOURCE_AGREEMENT_HIGH
7823,2024-11-21T23:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7823,2024-11-21T23:00:00Z,MATCHED,0.0,1.808,wind_speed,1.916,1.28,0.636,33.194,SOURCE_DISAGREEMENT
7824,2024-11-22T00:00:00Z,MATCHED,0.0,1.808,temperature,13.735,12.9,0.835,6.079,SOURCE_AGREEMENT_MEDIUM
7824,2024-11-22T00:00:00Z,MATCHED,0.0,1.808,pressure,1015.301,968.9,46.401,4.57,SOURCE_AGREEMENT_HIGH
7824,2024-11-22T00:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7824,2024-11-22T00:00:00Z,MATCHED,0.0,1.808,wind_speed,2.061,1.44,0.621,30.131,SOURCE_DISAGREEMENT
7825,2024-11-22T01:00:00Z,MATCHED,0.0,1.808,temperature,13.888,12.3,1.588,11.434,SOURCE_AGREEMENT_MEDIUM
7825,2024-11-22T01:00:00Z,MATCHED,0.0,1.808,pressure,1015.737,970.1,45.637,4.493,SOURCE_AGREEMENT_HIGH
7825,2024-11-22T01:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7825,2024-11-22T01:00:00Z,MATCHED,0.0,1.808,wind_speed,2.03,1.23,0.8,39.409,SOURCE_DISAGREEMENT
7826,2024-11-22T02:00:00Z,MATCHED,0.0,1.808,temperature,15.148,14.3,0.848,5.598,SOURCE_AGREEMENT_MEDIUM
7826,2024-11-22T02:00:00Z,MATCHED,0.0,1.808,pressure,1016.516,971.1,45.416,4.468,SOURCE_AGREEMENT_HIGH
7826,2024-11-22T02:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7826,2024-11-22T02:00:00Z,MATCHED,0.0,1.808,wind_speed,1.463,1.32,0.143,9.774,SOURCE_AGREEMENT_MEDIUM
7827,2024-11-22T03:00:00Z,MATCHED,0.0,1.808,temperature,15.294,17.6,2.306,13.102,SOURCE_AGREEMENT_MEDIUM
7827,2024-11-22T03:00:00Z,MATCHED,0.0,1.808,pressure,1017.474,972.3,45.174,4.44,SOURCE_AGREEMENT_HIGH
7827,2024-11-22T03:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7827,2024-11-22T03:00:00Z,MATCHED,0.0,1.808,wind_speed,1.063,0.35,0.713,67.074,SOURCE_DISAGREEMENT
7828,2024-11-22T04:00:00Z,MATCHED,0.0,1.808,temperature,16.591,20.8,4.209,20.236,SOURCE_DISAGREEMENT
7828,2024-11-22T04:00:00Z,MATCHED,0.0,1.808,pressure,1017.426,972.9,44.526,4.376,SOURCE_AGREEMENT_HIGH
7828,2024-11-22T04:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7828,2024-11-22T04:00:00Z,MATCHED,0.0,1.808,wind_speed,1.039,0.79,0.249,23.965,SOURCE_DISAGREEMENT
7829,2024-11-22T05:00:00Z,MATCHED,0.0,1.808,temperature,21.423,22.8,1.377,6.039,SOURCE_AGREEMENT_MEDIUM
7829,2024-11-22T05:00:00Z,MATCHED,0.0,1.808,pressure,1017.106,972.6,44.506,4.376,SOURCE_AGREEMENT_HIGH
7829,2024-11-22T05:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7829,2024-11-22T05:00:00Z,MATCHED,0.0,1.808,wind_speed,0.805,1.4,0.595,42.5,SOURCE_DISAGREEMENT
7830,2024-11-22T06:00:00Z,MATCHED,0.0,1.808,temperature,24.267,24.0,0.267,1.1,SOURCE_AGREEMENT_HIGH
7830,2024-11-22T06:00:00Z,MATCHED,0.0,1.808,pressure,1016.089,971.4,44.689,4.398,SOURCE_AGREEMENT_HIGH
7830,2024-11-22T06:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7830,2024-11-22T06:00:00Z,MATCHED,0.0,1.808,wind_speed,1.413,1.69,0.277,16.391,SOURCE_DISAGREEMENT
7831,2024-11-22T07:00:00Z,MATCHED,0.0,1.808,temperature,24.677,24.7,0.023,0.093,SOURCE_AGREEMENT_HIGH
7831,2024-11-22T07:00:00Z,MATCHED,0.0,1.808,pressure,1014.789,970.2,44.589,4.394,SOURCE_AGREEMENT_HIGH
7831,2024-11-22T07:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7831,2024-11-22T07:00:00Z,MATCHED,0.0,1.808,wind_speed,1.956,1.96,0.004,0.204,SOURCE_AGREEMENT_HIGH
7832,2024-11-22T08:00:00Z,MATCHED,0.0,1.808,temperature,26.388,25.0,1.388,5.26,SOURCE_AGREEMENT_MEDIUM
7832,2024-11-22T08:00:00Z,MATCHED,0.0,1.808,pressure,1013.621,969.3,44.321,4.373,SOURCE_AGREEMENT_HIGH
7832,2024-11-22T08:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
7832,2024-11-22T08:00:00Z,MATCHED,0.0,1.808,wind_speed,2.285,2.08,0.205,8.972,SOURCE_AGREEMENT_MEDIUM
7833,2024-11-22T09:00:00Z,MATCHED,0.0,1.808,temperature,26.438,25.1,1.338,5.061,SOURCE_AGREEMENT_MEDIUM
7833,2024-11-22T09:00:00Z,MATCHED,0.0,1.808,pressure,1012.798,968.5,44.298,4.374,SOURCE_AGREEMENT_HIGH
