pair_index,timestamp,match_status,confidence_score,marginal_match,fused_temperature,fused_pressure,fused_rainfall,fused_wind_speed
10452,2025-03-11T12:00:00Z,MATCHED,0.8,False,33.784,989.63,0.0,
10453,2025-03-11T13:00:00Z,MATCHED,0.7,False,31.803,989.933,0.0,
10454,2025-03-11T14:00:00Z,MATCHED,0.8,False,29.209,990.209,0.0,
10455,2025-03-11T15:00:00Z,MATCHED,0.8,False,27.397,990.659,0.0,
10456,2025-03-11T16:00:00Z,MATCHED,0.8,False,26.907,991.045,0.0,
10457,2025-03-11T17:00:00Z,MATCHED,0.7,False,24.913,990.79,0.0,
10458,2025-03-11T18:00:00Z,MATCHED,0.8,False,23.969,990.025,0.0,
10459,2025-03-11T19:00:00Z,MATCHED,0.8,False,22.877,989.59,0.0,
10460,2025-03-11T20:00:00Z,MATCHED,0.9,False,21.622,989.043,0.0,1.964
10461,2025-03-11T21:00:00Z,MATCHED,0.7,False,20.189,988.332,0.0,
10462,2025-03-11T22:00:00Z,MATCHED,0.7,False,19.526,987.986,0.0,
10463,2025-03-11T23:00:00Z,MATCHED,0.8,False,19.637,988.025,0.0,2.255
10464,2025-03-12T00:00:00Z,MATCHED,0.8,False,20.032,988.446,0.0,2.372
10465,2025-03-12T01:00:00Z,MATCHED,0.9,False,20.389,988.909,0.0,2.554
10466,2025-03-12T02:00:00Z,MATCHED,0.8,False,22.541,989.635,0.0,
10467,2025-03-12T03:00:00Z,MATCHED,0.7,False,25.105,990.666,0.0,
10468,2025-03-12T04:00:00Z,MATCHED,0.7,False,28.395,990.818,0.0,
10469,2025-03-12T05:00:00Z,MATCHED,0.8,False,33.837,990.909,0.0,
10470,2025-03-12T06:00:00Z,MATCHED,1.0,False,34.842,990.066,0.0,3.952
10471,2025-03-12T07:00:00Z,MATCHED,1.0,False,35.319,989.067,0.0,4.261
10472,2025-03-12T08:00:00Z,MATCHED,0.8,False,36.9,987.54,0.0,
10473,2025-03-12T09:00:00Z,MATCHED,0.9,False,37.114,986.452,0.0,4.537
10474,2025-03-12T10:00:00Z,MATCHED,0.9,False,35.967,985.447,0.0,4.642
10475,2025-03-12T11:00:00Z,MATCHED,1.0,False,35.589,985.37,0.0,4.016
10476,2025-03-12T12:00:00Z,MATCHED,0.8,False,35.09,985.089,0.0,
10477,2025-03-12T13:00:00Z,MATCHED,0.8,False,32.852,985.285,0.0,2.205
10478,2025-03-12T14:00:00Z,MATCHED,1.0,False,30.459,985.899,0.0,2.72
10479,2025-03-12T15:00:00Z,MATCHED,0.7,False,28.322,986.573,0.0,
10480,2025-03-12T16:00:00Z,MATCHED,0.8,False,27.296,987.071,0.0,
10481,2025-03-12T17:00:00Z,MATCHED,0.7,False,25.605,987.266,0.0,
10482,2025-03-12T18:00:00Z,MATCHED,0.7,False,24.276,987.303,0.0,
10483,2025-03-12T19:00:00Z,MATCHED,0.7,False,23.669,987.249,0.0,
10484,2025-03-12T20:00:00Z,MATCHED,0.6,False,,986.563,0.0,
10485,2025-03-12T21:00:00Z,MATCHED,0.7,False,21.858,985.982,0.0,
10486,2025-03-12T22:00:00Z,MATCHED,0.7,False,21.171,985.899,0.0,
10487,2025-03-12T23:00:00Z,MATCHED,0.8,False,21.17,985.702,0.0,
10488,2025-03-13T00:00:00Z,MATCHED,0.9,False,21.94,986.021,0.0,1.56
10489,2025-03-13T01:00:00Z,MATCHED,0.7,False,21.311,986.957,0.0,
10490,2025-03-13T02:00:00Z,MATCHED,0.9,False,22.965,988.264,0.0,2.438
10491,2025-03-13T03:00:00Z,MATCHED,0.7,False,25.06,989.258,0.0,
10492,2025-03-13T04:00:00Z,MATCHED,0.7,False,28.218,989.595,0.0,
10493,2025-03-13T05:00:00Z,MATCHED,0.8,False,33.054,989.288,0.0,
10494,2025-03-13T06:00:00Z,MATCHED,0.8,False,34.88,988.639,0.0,
10495,2025-03-13T07:00:00Z,MATCHED,0.7,False,35.675,987.478,0.0,
10496,2025-03-13T08:00:00Z,MATCHED,0.8,False,37.026,986.053,0.0,
10497,2025-03-13T09:00:00Z,MATCHED,0.8,False,37.403,984.782,0.0,
10498,2025-03-13T10:00:00Z,MATCHED,0.9,False,36.585,983.701,0.0,4.138
10499,2025-03-13T11:00:00Z,MATCHED,0.7,False,36.201,983.364,0.0,
10500,2025-03-13T12:00:00Z,MATCHED,0.8,False,35.197,983.558,0.0,
10501,2025-03-13T13:00:00Z,MATCHED,0.8,False,32.648,983.793,0.0,
10502,2025-03-13T14:00:00Z,MATCHED,0.7,False,29.931,984.556,0.0,
10503,2025-03-13T15:00:00Z,MATCHED,0.7,False,27.299,985.481,0.0,
10504,2025-03-13T16:00:00Z,MATCHED,0.7,False,26.582,986.101,0.0,
10505,2025-03-13T17:00:00Z,MATCHED,0.6,False,,986.103,0.0,
10506,2025-03-13T18:00:00Z,MATCHED,0.7,False,24.036,985.817,0.0,
10507,2025-03-13T19:00:00Z,MATCHED,0.8,False,23.721,985.579,0.0,
10508,2025-03-13T20:00:00Z,MATCHED,0.7,False,22.206,985.271,0.0,
10509,2025-03-13T21:00:00Z,MATCHED,0.7,False,22.108,985.202,0.0,
10510,2025-03-13T22:00:00Z,MATCHED,0.9,False,20.861,985.224,0.0,2.421
10511,2025-03-13T23:00:00Z,MATCHED,0.8,False,20.8,985.611,0.0,2.599
10512,2025-03-14T00:00:00Z,MATCHED,0.9,False,21.096,986.439,0.0,2.547
10513,2025-03-14T01:00:00Z,MATCHED,0.8,False,20.052,987.468,0.0,
10514,2025-03-14T02:00:00Z,MATCHED,0.9,False,22.334,988.703,0.0,2.338
10515,2025-03-14T03:00:00Z,MATCHED,0.8,False,24.652,989.863,0.0,1.912
10516,2025-03-14T04:00:00Z,MATCHED,0.7,False,,990.345,0.0,2.491
10517,2025-03-14T05:00:00Z,MATCHED,1.0,False,32.569,990.379,0.0,3.344
10518,2025-03-14T06:00:00Z,MATCHED,0.8,False,34.294,989.91,0.0,3.654
10519,2025-03-14T07:00:00Z,MATCHED,0.8,False,34.967,988.983,0.0,3.834
10520,2025-03-14T08:00:00Z,MATCHED,0.8,False,36.541,987.799,0.0,
10521,2025-03-14T09:00:00Z,MATCHED,0.8,False,36.804,986.631,0.0,
10522,2025-03-14T10:00:00Z,MATCHED,1.0,False,36.046,985.747,0.0,3.979
10523,2025-03-14T11:00:00Z,MATCHED,0.8,False,35.741,985.351,0.0,
10524,2025-03-14T12:00:00Z,MATCHED,0.8,False,35.046,985.433,0.0,
10525,2025-03-14T13:00:00Z,MATCHED,0.8,False,33.057,985.689,0.0,
10526,2025-03-14T14:00:00Z,MATCHED,0.7,False,29.983,986.433,0.0,
10527,2025-03-14T15:00:00Z,MATCHED,0.7,False,28.303,987.242,0.0,
10528,2025-03-14T16:00:00Z,MATCHED,0.8,False,27.554,987.666,0.0,
10529,2025-03-14T17:00:00Z,MATCHED,0.7,False,25.951,987.952,0.0,
10530,2025-03-14T18:00:00Z,MATCHED,0.8,False,25.16,987.666,0.0,
10531,2025-03-14T19:00:00Z,MATCHED,0.8,False,25.252,987.479,0.0,
10532,2025-03-14T20:00:00Z,MATCHED,0.8,False,24.497,987.026,0.0,
10533,2025-03-14T21:00:00Z,MATCHED,0.8,False,24.006,986.835,0.0,
10534,2025-03-14T22:00:00Z,MATCHED,0.7,False,22.309,986.471,0.0,
10535,2025-03-14T23:00:00Z,MATCHED,0.8,False,21.785,986.775,0.0,2.459
10536,2025-03-15T00:00:00Z,MATCHED,0.9,False,21.718,987.515,0.0,2.061
10537,2025-03-15T01:00:00Z,MATCHED,0.8,False,21.364,988.511,0.0,
10538,2025-03-15T02:00:00Z,MATCHED,0.8,False,23.788,989.633,0.0,
10539,2025-03-15T03:00:00Z,MATCHED,0.6,False,,990.755,0.0,
10540,2025-03-15T04:00:00Z,MATCHED,0.7,False,,991.404,0.0,1.567
10541,2025-03-15T05:00:00Z,MATCHED,1.0,False,32.889,991.196,0.0,1.75
10542,2025-03-15T06:00:00Z,MATCHED,0.8,False,34.621,990.663,0.0,2.049
10543,2025-03-15T07:00:00Z,MATCHED,0.7,False,35.538,989.783,0.0,
10544,2025-03-15T08:00:00Z,MATCHED,1.0,False,37.109,988.834,0.0,2.685
10545,2025-03-15T09:00:00Z,MATCHED,0.8,False,37.386,988.168,0.0,
10546,2025-03-15T10:00:00Z,MATCHED,0.7,False,36.431,987.169,0.0,
10547,2025-03-15T11:00:00Z,MATCHED,0.7,False,35.944,987.258,0.0,
10548,2025-03-15T12:00:00Z,MATCHED,0.8,False,35.388,987.197,0.0,
10549,2025-03-15T13:00:00Z,MATCHED,0.7,False,33.676,987.361,0.0,
10550,2025-03-15T14:00:00Z,MATCHED,0.8,False,31.688,987.98,0.0,
10551,2025-03-15T15:00:00Z,MATCHED,0.7,False,29.276,988.855,0.0,
10552,2025-03-15T16:00:00Z,MATCHED,0.8,False,28.055,989.463,0.0,
10553,2025-03-15T17:00:00Z,MATCHED,0.8,False,26.812,989.659,0.0,1.462
10554,2025-03-15T18:00:00Z,MATCHED,0.7,False,26.407,989.535,0.0,
10555,2025-03-15T19:00:00Z,MATCHED,0.7,False,25.993,989.161,0.0,
10556,2025-03-15T20:00:00Z,MATCHED,0.7,False,25.027,988.405,0.0,
10557,2025-03-15T21:00:00Z,MATCHED,0.8,False,24.216,987.709,0.0,
10558,2025-03-15T22:00:00Z,MATCHED,0.8,False,23.604,987.237,0.0,
10559,2025-03-15T23:00:00Z,MATCHED,0.8,False,23.197,987.389,0.0,
10560,2025-03-16T00:00:00Z,MATCHED,0.8,False,23.175,987.966,0.0,
10561,2025-03-16T01:00:00Z,MATCHED,0.8,False,23.108,988.638,0.0,
10562,2025-03-16T02:00:00Z,MATCHED,0.8,False,24.995,989.661,0.0,
10563,2025-03-16T03:00:00Z,MATCHED,0.8,False,26.888,990.851,0.0,1.314
10564,2025-03-16T04:00:00Z,MATCHED,0.6,False,,991.119,0.0,
10565,2025-03-16T05:00:00Z,MATCHED,0.7,False,32.925,991.153,0.0,
10566,2025-03-16T06:00:00Z,MATCHED,0.7,False,34.188,990.514,0.0,
10567,2025-03-16T07:00:00Z,MATCHED,0.7,False,34.624,989.72,0.0,
10568,2025-03-16T08:00:00Z,MATCHED,0.8,False,35.602,988.36,0.001,
10569,2025-03-16T09:00:00Z,MATCHED,0.9,False,35.669,987.337,0.0,3.977
10570,2025-03-16T10:00:00Z,MATCHED,0.9,False,34.773,986.436,0.068,3.574
10571,2025-03-16T11:00:00Z,MATCHED,0.7,False,34.722,985.985,0.0,
10572,2025-03-16T12:00:00Z,MATCHED,0.8,False,34.17,986.061,0.0,
10573,2025-03-16T13:00:00Z,MATCHED,0.8,False,33.602,986.196,0.0,
10574,2025-03-16T14:00:00Z,MATCHED,0.8,False,32.233,986.81,0.0,
10575,2025-03-16T15:00:00Z,MATCHED,0.8,False,28.998,987.565,0.0,2.425
10576,2025-03-16T16:00:00Z,MATCHED,0.7,False,27.656,988.204,0.0,
10577,2025-03-16T17:00:00Z,MATCHED,0.8,False,26.337,988.548,0.0,
10578,2025-03-16T18:00:00Z,MATCHED,0.8,False,25.946,988.28,0.0,
10579,2025-03-16T19:00:00Z,MATCHED,0.8,False,25.509,988.019,0.0,
10580,2025-03-16T20:00:00Z,MATCHED,0.7,False,23.898,987.662,0.0,
10581,2025-03-16T21:00:00Z,MATCHED,0.9,False,23.203,986.883,0.0,1.451
10582,2025-03-16T22:00:00Z,MATCHED,0.9,False,21.995,986.355,0.0,1.119
10583,2025-03-16T23:00:00Z,MATCHED,0.8,False,21.663,986.459,0.0,
10584,2025-03-17T00:00:00Z,MATCHED,0.8,False,21.803,987.177,0.0,
10585,2025-03-17T01:00:00Z,MATCHED,0.8,False,22.541,988.081,0.0,
10586,2025-03-17T02:00:00Z,MATCHED,1.0,False,23.738,989.671,0.0,2.742
10587,2025-03-17T03:00:00Z,MATCHED,0.9,False,24.916,990.796,0.0,2.886
10588,2025-03-17T04:00:00Z,MATCHED,0.6,False,,991.229,0.0,
10589,2025-03-17T05:00:00Z,MATCHED,0.7,False,29.372,991.332,0.0,
10590,2025-03-17T06:00:00Z,MATCHED,0.7,False,31.599,991.064,0.0,
10591,2025-03-17T07:00:00Z,MATCHED,0.7,False,32.215,990.138,0.0,
10592,2025-03-17T08:00:00Z,MATCHED,0.8,False,33.638,988.933,0.0,
10593,2025-03-17T09:00:00Z,MATCHED,1.0,False,34.118,987.622,0.0,2.859
10594,2025-03-17T10:00:00Z,MATCHED,0.7,False,33.495,986.799,0.0,
10595,2025-03-17T11:00:00Z,MATCHED,0.9,False,32.876,987.141,0.0,3.556
10596,2025-03-17T12:00:00Z,MATCHED,0.8,False,32.391,987.427,0.0,
10597,2025-03-17T13:00:00Z,MATCHED,0.8,False,30.883,988.132,0.0,
10598,2025-03-17T14:00:00Z,MATCHED,0.8,False,29.489,988.634,0.0,
10599,2025-03-17T15:00:00Z,MATCHED,0.9,False,26.923,989.793,0.0,2.493
10600,2025-03-17T16:00:00Z,MATCHED,0.8,False,26.262,990.616,0.0,
10601,2025-03-17T17:00:00Z,MATCHED,0.9,False,24.776,990.869,0.0,2.424
10602,2025-03-17T18:00:00Z,MATCHED,1.0,False,24.053,990.652,0.0,2.423
10603,2025-03-17T19:00:00Z,MATCHED,0.9,False,23.645,990.348,0.0,2.611
10604,2025-03-17T20:00:00Z,MATCHED,0.7,False,22.383,989.83,0.0,
10605,2025-03-17T21:00:00Z,MATCHED,0.7,False,22.044,989.476,0.0,
10606,2025-03-17T22:00:00Z,MATCHED,0.7,False,20.866,989.082,0.0,
10607,2025-03-17T23:00:00Z,MATCHED,0.7,False,20.509,989.477,0.0,
10608,2025-03-18T00:00:00Z,MATCHED,0.8,False,21.109,989.667,0.0,
10609,2025-03-18T01:00:00Z,MATCHED,0.9,False,21.047,990.619,0.0,2.122
10610,2025-03-18T02:00:00Z,MATCHED,0.8,False,22.638,991.431,0.0,
10611,2025-03-18T03:00:00Z,MATCHED,0.8,False,24.241,991.976,0.0,2.777
10612,2025-03-18T04:00:00Z,MATCHED,0.7,False,,992.209,0.0,2.951
10613,2025-03-18T05:00:00Z,MATCHED,0.9,False,29.361,991.895,0.0,2.463
10614,2025-03-18T06:00:00Z,MATCHED,0.9,False,31.323,991.499,0.0,2.003
10615,2025-03-18T07:00:00Z,MATCHED,0.8,False,32.066,990.412,0.0,2.109
10616,2025-03-18T08:00:00Z,MATCHED,1.0,False,33.55,989.38,0.0,2.538
10617,2025-03-18T09:00:00Z,MATCHED,0.8,False,33.752,988.476,0.0,
10618,2025-03-18T10:00:00Z,MATCHED,0.7,False,33.343,987.946,0.0,
10619,2025-03-18T11:00:00Z,MATCHED,0.8,False,32.987,987.941,0.0,2.576
10620,2025-03-18T12:00:00Z,MATCHED,0.8,False,32.212,988.245,0.0,
10621,2025-03-18T13:00:00Z,MATCHED,0.8,False,30.523,988.717,0.0,
10622,2025-03-18T14:00:00Z,MATCHED,0.9,False,28.208,989.093,0.0,2.794
10623,2025-03-18T15:00:00Z,MATCHED,0.8,False,26.538,989.728,0.0,
10624,2025-03-18T16:00:00Z,MATCHED,1.0,False,25.899,990.353,0.0,2.672
10625,2025-03-18T17:00:00Z,MATCHED,1.0,False,24.091,990.74,0.0,2.502
10626,2025-03-18T18:00:00Z,MATCHED,0.9,False,23.43,990.803,0.0,2.478
10627,2025-03-18T19:00:00Z,MATCHED,0.8,False,23.011,990.404,0.0,
10628,2025-03-18T20:00:00Z,MATCHED,0.7,False,21.932,990.006,0.0,
10629,2025-03-18T21:00:00Z,MATCHED,0.8,False,21.686,989.477,0.0,2.603
10630,2025-03-18T22:00:00Z,MATCHED,0.9,False,21.214,989.553,0.0,2.595
10631,2025-03-18T23:00:00Z,MATCHED,0.7,False,21.119,989.524,0.0,
10632,2025-03-19T00:00:00Z,MATCHED,0.8,False,21.944,989.766,0.0,
10633,2025-03-19T01:00:00Z,MATCHED,1.0,False,21.93,990.596,0.0,2.505
10634,2025-03-19T02:00:00Z,MATCHED,0.8,False,23.352,991.657,0.0,
10635,2025-03-19T03:00:00Z,MATCHED,0.7,False,24.791,992.514,0.0,
10636,2025-03-19T04:00:00Z,MATCHED,0.6,False,,993.049,0.0,
10637,2025-03-19T05:00:00Z,MATCHED,0.7,False,30.96,992.879,0.0,
10638,2025-03-19T06:00:00Z,MATCHED,0.7,False,33.264,992.145,0.0,
10639,2025-03-19T07:00:00Z,MATCHED,0.7,False,34.224,990.856,0.0,
10640,2025-03-19T08:00:00Z,MATCHED,0.7,False,35.761,989.749,0.0,
10641,2025-03-19T09:00:00Z,MATCHED,0.7,False,36.292,988.558,0.0,
10642,2025-03-19T10:00:00Z,MATCHED,0.7,False,35.258,987.775,0.0,
10643,2025-03-19T11:00:00Z,MATCHED,0.7,False,34.939,987.389,0.0,
10644,2025-03-19T12:00:00Z,MATCHED,0.8,False,34.062,987.664,0.0,
10645,2025-03-19T13:00:00Z,MATCHED,0.8,False,32.847,988.064,0.017,
10646,2025-03-19T14:00:00Z,MATCHED,0.9,False,31.682,989.148,0.014,3.12
10647,2025-03-19T15:00:00Z,MATCHED,0.8,False,29.672,990.086,0.0,
10648,2025-03-19T16:00:00Z,MATCHED,0.9,False,28.754,990.956,0.0,3.604
10649,2025-03-19T17:00:00Z,MATCHED,0.9,False,27.114,991.126,0.0,4.036
10650,2025-03-19T18:00:00Z,MATCHED,0.9,False,26.591,991.132,0.0,3.858
10651,2025-03-19T19:00:00Z,MATCHED,0.8,False,25.885,991.275,0.0,
10652,2025-03-19T20:00:00Z,MATCHED,0.7,False,24.492,990.754,0.0,
10653,2025-03-19T21:00:00Z,MATCHED,0.9,False,24.116,990.51,0.0,3.327
10654,2025-03-19T22:00:00Z,MATCHED,0.7,False,23.032,990.304,0.0,
10655,2025-03-19T23:00:00Z,MATCHED,0.7,False,22.828,990.682,0.0,
10656,2025-03-20T00:00:00Z,MATCHED,0.9,False,23.727,991.106,0.004,3.239
10657,2025-03-20T01:00:00Z,MATCHED,1.0,False,23.73,991.871,0.0,3.436
10658,2025-03-20T02:00:00Z,MATCHED,0.8,False,24.276,992.797,0.0,
10659,2025-03-20T03:00:00Z,MATCHED,0.8,False,25.029,993.303,0.0,3.503
10660,2025-03-20T04:00:00Z,MATCHED,0.6,False,,993.476,0.0,
10661,2025-03-20T05:00:00Z,MATCHED,0.7,False,30.47,993.267,0.0,
10662,2025-03-20T06:00:00Z,MATCHED,0.7,False,32.52,992.4,0.0,
10663,2025-03-20T07:00:00Z,MATCHED,0.7,False,33.351,991.59,0.0,
10664,2025-03-20T08:00:00Z,MATCHED,0.7,False,34.88,990.077,0.004,
10665,2025-03-20T09:00:00Z,MATCHED,0.8,False,33.466,989.469,0.231,
10666,2025-03-20T10:00:00Z,MATCHED,0.8,False,32.041,988.207,0.009,
10667,2025-03-20T11:00:00Z,MATCHED,0.8,False,30.615,989.163,0.517,1.86
10668,2025-03-20T12:00:00Z,MATCHED,0.7,False,28.433,990.035,0.434,
10669,2025-03-20T13:00:00Z,MATCHED,0.8,False,25.741,989.536,0.012,2.867
10670,2025-03-20T14:00:00Z,MATCHED,0.7,False,25.146,990.455,0.0,
10671,2025-03-20T15:00:00Z,MATCHED,0.9,False,23.753,991.159,0.0,2.155
10672,2025-03-20T16:00:00Z,MATCHED,0.8,False,23.569,991.537,0.0,
10673,2025-03-20T17:00:00Z,MATCHED,0.7,False,22.599,991.71,0.0,
10674,2025-03-20T18:00:00Z,MATCHED,0.8,False,22.178,991.465,0.0,
10675,2025-03-20T19:00:00Z,MATCHED,0.8,False,21.805,991.42,0.0,
10676,2025-03-20T20:00:00Z,MATCHED,0.8,False,20.749,990.9,0.0,
10677,2025-03-20T21:00:00Z,MATCHED,0.8,False,21.046,990.368,0.0,
10678,2025-03-20T22:00:00Z,MATCHED,0.8,False,20.898,990.154,0.221,
10679,2025-03-20T23:00:00Z,MATCHED,0.8,False,20.943,990.41,0.18,
10680,2025-03-21T00:00:00Z,MATCHED,0.8,False,21.813,990.826,0.106,
10681,2025-03-21T01:00:00Z,MATCHED,0.8,False,21.989,991.835,0.002,
10682,2025-03-21T02:00:00Z,MATCHED,0.8,False,23.234,992.479,0.001,
10683,2025-03-21T03:00:00Z,MATCHED,0.7,False,24.864,992.888,0.002,
10684,2025-03-21T04:00:00Z,MATCHED,0.7,False,,993.163,0.0,2.682
10685,2025-03-21T05:00:00Z,MATCHED,0.7,False,29.526,992.996,0.0,
10686,2025-03-21T06:00:00Z,MATCHED,0.8,False,30.077,992.76,0.698,
10687,2025-03-21T07:00:00Z,MATCHED,0.8,False,31.504,991.589,0.002,2.104
10688,2025-03-21T08:00:00Z,MATCHED,0.7,False,31.258,990.774,0.021,
10689,2025-03-21T09:00:00Z,MATCHED,0.8,False,32.198,989.337,0.018,
10690,2025-03-21T10:00:00Z,MATCHED,0.7,False,32.911,988.192,0.006,
10691,2025-03-21T11:00:00Z,MATCHED,0.8,False,32.144,988.043,0.001,
10692,2025-03-21T12:00:00Z,MATCHED,0.8,False,32.337,987.814,0.0,
10693,2025-03-21T13:00:00Z,MATCHED,0.6,False,,988.639,0.0,
10694,2025-03-21T14:00:00Z,MATCHED,0.6,False,,989.37,0.0,
10695,2025-03-21T15:00:00Z,MATCHED,0.8,False,24.822,990.507,0.0,
10696,2025-03-21T16:00:00Z,MATCHED,0.7,False,24.248,991.167,0.0,
10697,2025-03-21T17:00:00Z,MATCHED,0.8,False,23.12,991.103,0.0,
10698,2025-03-21T18:00:00Z,MATCHED,0.8,False,22.144,990.84,0.0,
10699,2025-03-21T19:00:00Z,MATCHED,0.8,False,21.441,990.638,0.0,
10700,2025-03-21T20:00:00Z,MATCHED,0.9,False,20.619,990.258,0.0,1.091
10701,2025-03-21T21:00:00Z,MATCHED,0.7,False,20.291,989.692,0.0,
10702,2025-03-21T22:00:00Z,MATCHED,1.0,False,19.225,989.549,0.0,1.792
10703,2025-03-21T23:00:00Z,MATCHED,0.8,False,19.073,990.121,0.0,1.869
10704,2025-03-22T00:00:00Z,MATCHED,0.9,False,19.661,990.538,0.0,1.729
10705,2025-03-22T01:00:00Z,MATCHED,0.7,False,19.773,991.157,0.0,
10706,2025-03-22T02:00:00Z,MATCHED,0.9,False,21.954,992.416,0.0,1.407
10707,2025-03-22T03:00:00Z,MATCHED,0.7,False,24.08,993.505,0.0,
10708,2025-03-22T04:00:00Z,MATCHED,0.6,False,,993.772,0.0,
10709,2025-03-22T05:00:00Z,MATCHED,0.7,False,30.22,993.582,0.0,
10710,2025-03-22T06:00:00Z,MATCHED,0.8,False,31.693,993.033,0.0,
10711,2025-03-22T07:00:00Z,MATCHED,0.7,False,32.184,991.886,0.0,
10712,2025-03-22T08:00:00Z,MATCHED,0.8,False,33.275,990.693,0.0,
10713,2025-03-22T09:00:00Z,MATCHED,0.8,False,33.329,989.727,0.0,
10714,2025-03-22T10:00:00Z,MATCHED,0.8,False,33.178,988.606,0.0,
10715,2025-03-22T11:00:00Z,MATCHED,0.8,False,32.883,988.698,0.0,
10716,2025-03-22T12:00:00Z,MATCHED,0.8,False,32.282,988.648,0.0,
10717,2025-03-22T13:00:00Z,MATCHED,0.7,False,31.05,989.022,0.0,
10718,2025-03-22T14:00:00Z,MATCHED,0.7,False,28.878,989.832,0.0,
10719,2025-03-22T15:00:00Z,MATCHED,0.8,False,26.266,990.462,0.0,
10720,2025-03-22T16:00:00Z,MATCHED,0.8,False,25.606,990.973,0.0,
10721,2025-03-22T17:00:00Z,MATCHED,0.8,False,23.949,991.529,0.0,
10722,2025-03-22T18:00:00Z,MATCHED,1.0,False,23.388,991.575,0.0,3.154
10723,2025-03-22T19:00:00Z,MATCHED,0.8,False,22.935,991.735,0.0,2.891
10724,2025-03-22T20:00:00Z,MATCHED,0.7,False,21.724,991.332,0.0,
10725,2025-03-22T21:00:00Z,MATCHED,0.7,False,21.062,990.836,0.0,
10726,2025-03-22T22:00:00Z,MATCHED,0.9,False,19.787,990.596,0.0,2.132
10727,2025-03-22T23:00:00Z,MATCHED,0.8,False,19.939,990.611,0.0,
10728,2025-03-23T00:00:00Z,MATCHED,0.8,False,20.589,991.026,0.0,2.035
10729,2025-03-23T01:00:00Z,MATCHED,0.6,False,,991.567,0.0,
10730,2025-03-23T02:00:00Z,MATCHED,0.7,False,22.589,992.747,0.0,
10731,2025-03-23T03:00:00Z,MATCHED,0.8,False,24.425,993.828,0.0,
10732,2025-03-23T04:00:00Z,MATCHED,0.7,False,26.631,994.007,0.0,
10733,2025-03-23T05:00:00Z,MATCHED,1.0,False,30.677,993.833,0.0,1.852
10734,2025-03-23T06:00:00Z,MATCHED,0.9,False,32.362,992.955,0.0,2.825
10735,2025-03-23T07:00:00Z,MATCHED,0.8,False,32.694,991.989,0.0,
10736,2025-03-23T08:00:00Z,MATCHED,0.8,False,34.373,990.757,0.0,
10737,2025-03-23T09:00:00Z,MATCHED,0.9,False,34.53,989.784,0.0,4.457
10738,2025-03-23T10:00:00Z,MATCHED,1.0,False,33.21,989.238,0.0,4.625
10739,2025-03-23T11:00:00Z,MATCHED,1.0,False,32.887,989.478,0.0,4.133
10740,2025-03-23T12:00:00Z,MATCHED,0.8,False,32.014,989.451,0.0,
10741,2025-03-23T13:00:00Z,MATCHED,0.7,False,29.708,990.319,0.0,
10742,2025-03-23T14:00:00Z,MATCHED,0.9,False,27.173,990.965,0.0,2.612
10743,2025-03-23T15:00:00Z,MATCHED,0.8,False,25.276,991.957,0.0,
10744,2025-03-23T16:00:00Z,MATCHED,0.8,False,24.678,992.477,0.0,
10745,2025-03-23T17:00:00Z,MATCHED,0.8,False,23.157,992.81,0.0,
10746,2025-03-23T18:00:00Z,MATCHED,0.9,False,22.547,992.697,0.0,2.814
10747,2025-03-23T19:00:00Z,MATCHED,1.0,False,21.875,992.379,0.0,2.707
10748,2025-03-23T20:00:00Z,MATCHED,0.9,False,20.694,991.815,0.0,2.404
10749,2025-03-23T21:00:00Z,MATCHED,0.9,False,20.16,991.312,0.0,2.484
10750,2025-03-23T22:00:00Z,MATCHED,0.8,False,18.94,991.108,0.0,
10751,2025-03-23T23:00:00Z,MATCHED,0.8,False,18.727,991.058,0.0,
10752,2025-03-24T00:00:00Z,MATCHED,0.7,False,19.249,991.797,0.0,
10753,2025-03-24T01:00:00Z,MATCHED,0.7,False,19.787,992.664,0.0,
10754,2025-03-24T02:00:00Z,MATCHED,0.7,False,22.235,993.975,0.0,
10755,2025-03-24T03:00:00Z,MATCHED,0.7,False,23.935,994.784,0.0,
10756,2025-03-24T04:00:00Z,MATCHED,0.7,False,26.581,995.008,0.0,
10757,2025-03-24T05:00:00Z,MATCHED,0.9,False,30.771,994.402,0.0,0.689
10758,2025-03-24T06:00:00Z,MATCHED,0.8,False,32.576,993.558,0.0,
10759,2025-03-24T07:00:00Z,MATCHED,0.8,False,33.066,992.378,0.0,
10760,2025-03-24T08:00:00Z,MATCHED,0.8,False,34.367,991.054,0.0,
10761,2025-03-24T09:00:00Z,MATCHED,0.9,False,34.62,989.957,0.0,2.75
10762,2025-03-24T10:00:00Z,MATCHED,0.8,False,34.004,989.126,0.0,
10763,2025-03-24T11:00:00Z,MATCHED,0.8,False,33.653,989.055,0.0,
10764,2025-03-24T12:00:00Z,MATCHED,0.8,False,32.693,989.058,0.0,
10765,2025-03-24T13:00:00Z,MATCHED,0.8,False,29.807,989.489,0.0,
10766,2025-03-24T14:00:00Z,MATCHED,0.8,False,27.502,990.44,0.0,
10767,2025-03-24T15:00:00Z,MATCHED,0.8,False,25.44,991.109,0.0,2.903
10768,2025-03-24T16:00:00Z,MATCHED,0.9,False,25.118,991.589,0.0,2.852
10769,2025-03-24T17:00:00Z,MATCHED,0.8,False,22.814,991.672,0.0,2.972
