valid_time,u10,v10,fg10,d2m,t2m,msl,tp,latitude,longitude
2024-09-14 11:00:00,3.5175629,-0.20271301,8.596449,296.44815,302.51825,100352.125,3.8146973e-06,23.25,80.0
2024-09-14 12:00:00,2.6162567,0.37886047,7.016433,296.50894,302.12405,100352.5,0.0,23.25,80.0
2024-09-14 13:00:00,2.3531494,0.6721802,4.9567685,296.52142,302.1302,100408.56,0.0,23.25,80.0
2024-09-14 14:00:00,2.3446503,0.74931335,4.685105,296.33005,300.9577,100475.5,0.0,23.25,80.0
2024-09-14 15:00:00,2.456604,0.6045227,4.787676,295.94302,299.0879,100504.44,0.0,23.25,80.0
2024-09-14 16:00:00,2.3862305,0.40655518,4.805585,295.9428,298.84778,100577.625,0.0,23.25,80.0
2024-09-14 17:00:00,2.348877,0.24829102,4.5391884,295.7696,297.89392,100553.375,0.0,23.25,80.0
2024-09-14 18:00:00,2.3171692,0.07876587,4.2274923,295.75378,297.7616,100543.0,0.0,23.25,80.0
2024-09-14 19:00:00,2.1015015,-0.047164917,4.165828,295.70435,297.58734,100513.75,0.0,23.25,80.0
2024-09-14 20:00:00,2.0355835,-0.010177612,3.6414464,295.45654,297.08643,100476.75,0.0,23.25,80.0
2024-09-14 21:00:00,2.1293335,0.06752014,3.602873,295.3371,296.8291,100468.56,0.0,23.25,80.0
2024-09-14 22:00:00,2.3135376,0.32572937,3.7737582,294.89948,296.01276,100454.06,0.0,23.25,80.0
2024-09-14 23:00:00,2.527176,0.113342285,3.8394995,294.9896,296.26367,100432.125,0.0,23.25,80.0
2024-09-15 00:00:00,2.588974,0.14051819,3.8940609,295.62122,297.65033,100474.5,0.0,23.25,80.0
2024-09-15 01:00:00,2.739563,0.20748901,3.9425616,295.60278,297.6523,100549.75,0.0,23.25,80.0
2024-09-15 02:00:00,2.996933,-0.05166626,5.3515034,295.62744,298.23535,100610.81,0.0,23.25,80.0
2024-09-15 03:00:00,3.7983856,-0.95680237,7.0076866,295.83554,298.53912,100640.375,0.0,23.25,80.0
2024-09-15 04:00:00,4.0276337,-2.0788727,8.454391,295.86685,298.8418,100659.625,4.720688e-05,23.25,80.0
2024-09-15 05:00:00,3.758545,-2.0859222,9.055044,295.9097,300.58252,100635.75,0.00010585785,23.25,80.0
2024-09-15 06:00:00,3.474121,-1.9751129,8.824343,295.78473,302.22717,100599.375,7.104874e-05,23.25,80.0
2024-09-15 07:00:00,3.2898102,-2.0171967,8.177483,295.95392,302.69672,100540.25,7.581711e-05,23.25,80.0
2024-09-15 08:00:00,3.278244,-1.935257,8.206496,295.78253,303.97934,100423.31,7.43866e-05,23.25,80.0
2024-09-15 09:00:00,3.4040222,-1.8740082,8.399937,295.56046,304.06512,100337.69,6.6280365e-05,23.25,80.0
2024-09-15 10:00:00,3.2847595,-1.8490448,8.256515,296.29935,302.80188,100280.94,0.00011253357,23.25,80.0
2024-09-15 11:00:00,3.1351318,-1.1987915,7.541608,296.287,302.90128,100291.69,7.1525574e-05,23.25,80.0
2024-09-15 12:00:00,1.6129456,-1.5709076,6.079154,296.56482,302.6784,100295.56,1.4305115e-05,23.25,80.0
2024-09-15 13:00:00,0.8314209,-1.2943268,3.1100435,297.01068,301.8869,100349.56,0.0,23.25,80.0
2024-09-15 14:00:00,0.8033447,-1.0943451,2.800354,296.8549,301.5044,100400.5,4.7683716e-07,23.25,80.0
2024-09-15 15:00:00,0.45593262,-1.3205414,3.2846565,296.44598,299.40167,100549.5,1.7166138e-05,23.25,80.0
2024-09-15 16:00:00,0.68574524,-1.3890381,3.4676688,296.6206,299.1051,100591.0,3.6239624e-05,23.25,80.0
2024-09-15 17:00:00,1.1458282,-0.9657593,3.0503216,296.43375,297.84143,100584.06,0.0,23.25,80.0
2024-09-15 18:00:00,1.4423828,-0.52563477,2.8061843,296.5113,297.81787,100552.0,0.0,23.25,80.0
2024-09-15 19:00:00,1.7861786,-0.54811096,3.291171,296.64774,297.8406,100522.5,3.8146973e-06,23.25,80.0
2024-09-15 20:00:00,1.9526062,-0.752655,3.6789298,296.67694,297.53644,100448.94,5.2452087e-06,23.25,80.0
2024-09-15 21:00:00,1.97406,-1.0220184,4.0472283,296.53973,297.53116,100449.375,1.9073486e-06,23.25,80.0
2024-09-15 22:00:00,2.0010376,-1.4104767,4.0824523,296.32117,297.34662,100415.81,4.7683716e-06,23.25,80.0
2024-09-15 23:00:00,2.0157623,-1.4777374,3.9583368,296.29755,297.33038,100456.56,1.9073486e-06,23.25,80.0
2024-09-16 00:00:00,2.1582336,-1.2778473,4.105957,296.93347,298.2287,100491.5,9.536743e-07,23.25,80.0
2024-09-16 01:00:00,2.3988953,-1.251297,4.399496,296.90897,298.3042,100524.25,0.0,23.25,80.0
2024-09-16 02:00:00,2.4882812,-1.149353,5.5440216,297.02496,298.84827,100630.375,0.0,23.25,80.0
2024-09-16 03:00:00,2.7707977,-1.607544,6.9266596,296.86243,298.8283,100681.5,0.0,23.25,80.0
2024-09-16 04:00:00,3.0052185,-2.8079834,7.6545215,296.69836,298.8314,100713.56,3.6239624e-05,23.25,80.0
2024-09-16 05:00:00,2.952301,-3.615738,9.277589,296.512,300.69196,100687.5,0.00016784668,23.25,80.0
2024-09-16 06:00:00,2.7404327,-4.0971375,9.502411,296.08475,302.05304,100633.25,7.8201294e-05,23.25,80.0
2024-09-16 07:00:00,2.7678986,-4.241089,9.79846,296.19846,301.7763,100587.0,0.00014781952,23.25,80.0
2024-09-16 08:00:00,3.057251,-4.0195465,10.162575,296.59937,302.03183,100456.875,0.00010871887,23.25,80.0
2024-09-16 09:00:00,3.3085022,-4.323761,10.09987,296.6716,302.89764,100401.0,4.673004e-05,23.25,80.0
2024-09-16 10:00:00,2.7401428,-3.568924,9.949827,296.79828,301.4593,100353.75,0.0001745224,23.25,80.0
2024-09-16 11:00:00,2.3170624,-3.3044891,8.292775,296.8691,301.6298,100351.375,3.9100647e-05,23.25,80.0
2024-09-16 12:00:00,1.6925201,-3.3822937,6.954358,296.79947,301.55493,100408.75,5.722046e-06,23.25,80.0
2024-09-16 13:00:00,0.97406006,-3.3882904,6.294452,296.7554,301.58295,100491.375,1.335144e-05,23.25,80.0
2024-09-16 14:00:00,0.6773529,-3.2349243,5.8707275,296.63147,300.82153,100533.75,1.9073486e-06,23.25,80.0
2024-09-16 15:00:00,0.6783905,-2.8713837,5.6092877,295.79706,299.29468,100610.06,0.0,23.25,80.0
2024-09-16 16:00:00,0.93992615,-2.6262207,5.577283,295.78528,299.13907,100628.625,0.0,23.25,80.0
2024-09-16 17:00:00,1.6099548,-2.4893494,5.575751,295.60077,298.44757,100605.81,1.9073486e-06,23.25,80.0
2024-09-16 18:00:00,2.240448,-2.7441864,6.353935,295.46826,298.39215,100499.5,4.7683716e-06,23.25,80.0
2024-09-16 19:00:00,2.582077,-3.0769348,6.9508557,295.47742,298.50128,100482.75,0.0,23.25,80.0
2024-09-16 20:00:00,2.47966,-3.329834,7.364566,295.7896,298.45032,100427.5,0.0,23.25,80.0
2024-09-16 21:00:00,2.3506317,-3.5309906,7.440754,295.71826,298.37592,100392.125,0.0,23.25,80.0
2024-09-16 22:00:00,2.1218262,-3.6775208,7.36094,295.60297,297.57535,100409.94,5.722046e-06,23.25,80.0
2024-09-16 23:00:00,2.0530853,-3.7344055,7.450392,295.56647,297.71533,100375.44,2.5749207e-05,23.25,80.0
2024-09-17 00:00:00,2.1025085,-3.9591827,7.7735186,296.05594,297.9552,100397.81,7.915497e-05,23.25,80.0
2024-09-17 01:00:00,2.3511505,-4.0485687,8.421365,296.11218,298.06177,100417.44,0.00022983551,23.25,80.0
2024-09-17 02:00:00,2.7654266,-4.0901184,9.223605,296.30392,297.90936,100486.44,0.0004553795,23.25,80.0
2024-09-17 03:00:00,3.7711945,-4.342285,9.657195,296.40234,297.77112,100465.5,0.00066137314,23.25,80.0
2024-09-17 04:00:00,4.4080505,-4.448578,12.588648,296.68738,297.6609,100482.44,0.0008854866,23.25,80.0
2024-09-17 05:00:00,4.4063416,-4.306427,13.832752,297.01813,298.4441,100442.94,0.0008459091,23.25,80.0
2024-09-17 06:00:00,4.4736633,-4.732605,14.303243,297.62836,299.82062,100387.375,0.0011415482,23.25,80.0
2024-09-17 07:00:00,4.253891,-4.4153748,14.000966,297.4599,299.45416,100329.375,0.0010957718,23.25,80.0
2024-09-17 08:00:00,3.815155,-3.8403778,13.349954,297.6164,299.53033,100216.94,0.0020122528,23.25,80.0
2024-09-17 09:00:00,3.831543,-3.9541016,11.726739,297.3108,298.86716,100128.875,0.0009713173,23.25,80.0
2024-09-17 10:00:00,4.6921387,-2.4515533,11.206627,296.83392,298.7495,100043.81,0.0010271072,23.25,80.0
2024-09-17 11:00:00,4.801468,-2.3789673,10.8872595,296.8214,298.5573,100010.06,0.0013694763,23.25,80.0
2024-09-17 12:00:00,5.389572,-2.620041,11.012011,296.66217,298.37915,100042.625,0.0010204315,23.25,80.0
2024-09-17 13:00:00,5.695816,-2.7611847,11.594228,296.617,298.1557,100022.56,0.0011515617,23.25,80.0
2024-09-17 14:00:00,5.6147156,-2.192688,11.17061,296.55243,298.05286,100077.875,0.00072956085,23.25,80.0
2024-09-17 15:00:00,5.745056,-1.7492371,11.32283,296.0904,296.71136,100129.69,0.0008029938,23.25,80.0
2024-09-17 16:00:00,5.50206,-1.1893921,11.11312,296.05634,296.60303,100146.56,0.001147747,23.25,80.0
2024-09-17 17:00:00,5.301193,-0.46748352,10.4100485,295.82983,296.07465,100132.625,0.0005583763,23.25,80.0
2024-09-17 18:00:00,5.0789185,-0.030944824,9.13098,296.00653,296.12305,100073.44,0.00092315674,23.25,80.0
2024-09-17 19:00:00,4.523361,0.6270752,9.242023,296.08344,296.16272,100075.19,0.0011062622,23.25,80.0
2024-09-17 20:00:00,4.263336,1.0584869,8.105739,295.85974,295.91052,100029.125,0.00089645386,23.25,80.0
2024-09-17 21:00:00,4.024399,1.555954,8.012515,296.00507,296.051,100006.25,0.00020217896,23.25,80.0
2024-09-17 22:00:00,3.7705994,0.7665863,8.165761,295.39487,295.47876,100021.94,0.00030755997,23.25,80.0
2024-09-17 23:00:00,3.7176056,0.9987793,8.111612,295.35794,295.4566,100091.5,0.00035715103,23.25,80.0
2024-09-18 00:00:00,3.5927887,1.240036,7.536605,295.61267,296.38934,100187.0,0.0005145073,23.25,80.0
2024-09-18 01:00:00,3.2604065,1.5707703,6.774863,295.59732,296.49402,100223.81,0.00028133392,23.25,80.0
2024-09-18 02:00:00,2.405777,2.1057587,6.4100294,295.45398,296.61984,100296.625,0.00012207031,23.25,80.0
2024-09-18 03:00:00,1.7720184,2.8574677,6.4100647,295.48364,296.41467,100376.31,8.249283e-05,23.25,80.0
2024-09-18 04:00:00,2.0558777,3.2935638,7.5111275,295.60663,296.2755,100405.31,0.00043916702,23.25,80.0
2024-09-18 05:00:00,3.428772,2.7905884,9.103762,295.59534,298.34735,100413.94,0.00031852722,23.25,80.0
2024-09-18 06:00:00,3.6346283,2.5654907,9.762016,295.37653,300.2218,100416.69,8.392334e-05,23.25,80.0
2024-09-18 07:00:00,2.9661255,3.0358734,8.79339,295.34918,300.4342,100374.81,2.4318695e-05,23.25,80.0
2024-09-18 08:00:00,2.9754028,3.2582092,8.924154,295.74197,301.45917,100332.375,5.1021576e-05,23.25,80.0
2024-09-18 09:00:00,3.5871124,2.8246155,9.2772665,295.6051,301.50293,100264.875,5.9127808e-05,23.25,80.0
2024-09-18 10:00:00,3.1865082,1.8343811,8.9353,296.2119,299.41357,100286.25,6.246567e-05,23.25,80.0
2024-09-18 11:00:00,2.4872742,1.6102753,8.204101,295.97327,299.0298,100332.44,5.1498413e-05,23.25,80.0
2024-09-18 12:00:00,1.8644867,1.7375946,6.6283507,295.71234,298.9214,100319.06,8.583069e-06,23.25,80.0
2024-09-18 13:00:00,1.421524,1.7587738,5.4528084,295.6878,299.1833,100359.625,6.67572e-06,23.25,80.0
2024-09-18 14:00:00,1.2787476,1.6604462,4.6398063,295.49997,298.86526,100420.125,1.9073486e-06,23.25,80.0
2024-09-18 15:00:00,0.9649353,1.3946686,4.3259835,294.83456,297.19125,100520.06,0.0,23.25,80.0
2024-09-18 16:00:00,0.64086914,1.3333435,3.9388804,294.97617,297.20935,100568.25,0.0,23.25,80.0
2024-09-18 17:00:00,0.5974426,1.4053192,3.3933558,294.7398,296.42358,100571.69,9.536743e-07,23.25,80.0
2024-09-18 18:00:00,0.21890259,1.5376434,3.34057,294.8152,296.45746,100581.5,9.536743e-07,23.25,80.0
2024-09-18 19:00:00,0.07064819,1.7439575,3.0199568,295.00073,296.69293,100571.69,0.0,23.25,80.0
2024-09-18 20:00:00,-0.042160034,1.798523,3.140563,294.9516,296.27948,100556.81,0.0,23.25,80.0
2024-09-18 21:00:00,-0.13757324,1.7849274,3.1215894,294.94568,296.1701,100507.375,0.0,23.25,80.0
2024-09-18 22:00:00,-0.39767456,1.7254791,3.0228834,294.6536,295.74634,100511.06,0.0,23.25,80.0
2024-09-18 23:00:00,-0.19052124,1.7375641,3.0538187,294.8409,295.997,100571.375,0.0,23.25,80.0
2024-09-19 00:00:00,0.17269897,1.7331848,3.1903865,295.51764,297.49442,100583.5,0.0,23.25,80.0
2024-09-19 01:00:00,0.24269104,2.0451355,3.4471974,295.48828,297.48676,100642.625,0.0,23.25,80.0
2024-09-19 02:00:00,0.2270813,1.9893036,4.4326806,295.7758,298.4082,100735.06,0.0,23.25,80.0
2024-09-19 03:00:00,0.7661133,2.133545,5.105856,295.85596,298.83643,100783.25,0.0,23.25,80.0
2024-09-19 04:00:00,1.8126526,1.8437195,6.251358,295.78522,298.98352,100796.06,0.0,23.25,80.0
2024-09-19 05:00:00,2.7400665,1.3002625,6.845661,296.0057,300.65204,100771.31,6.9618225e-05,23.25,80.0
2024-09-19 06:00:00,2.8794403,0.80908203,6.8978477,296.30536,302.7638,100698.56,9.536743e-06,23.25,80.0
2024-09-19 07:00:00,2.8331757,0.27877808,6.687783,296.404,303.04108,100604.75,1.2397766e-05,23.25,80.0
2024-09-19 08:00:00,2.7853394,-0.10096741,6.491043,296.60205,304.6621,100537.5,4.7683716e-06,23.25,80.0
2024-09-19 09:00:00,2.57135,-0.47421265,6.1851788,296.27502,304.64172,100451.44,1.2397766e-05,23.25,80.0
2024-09-19 10:00:00,1.5900421,-0.5440521,5.683929,297.16626,303.86377,100450.25,1.1920929e-05,23.25,80.0
2024-09-19 11:00:00,1.127533,-0.77734375,4.7125506,297.07712,303.90668,100419.25,2.861023e-06,23.25,80.0
2024-09-19 12:00:00,0.78826904,-0.5145569,3.8652809,297.39746,303.7348,100419.06,0.0,23.25,80.0
2024-09-19 13:00:00,1.4180908,-0.24371338,2.3609753,297.64478,303.3308,100483.25,0.0,23.25,80.0
2024-09-19 14:00:00,1.3366547,0.3284607,2.4271133,297.7384,302.4674,100517.75,0.0,23.25,80.0
2024-09-19 15:00:00,0.9788208,0.9499817,2.460994,297.50912,300.02246,100599.69,0.0,23.25,80.0
2024-09-19 16:00:00,0.96076965,1.133255,2.6252158,297.58533,299.92346,100624.81,0.0,23.25,80.0
2024-09-19 17:00:00,1.0422058,1.2312012,2.9555635,296.98846,298.6274,100613.5,0.0,23.25,80.0
2024-09-19 18:00:00,1.1881866,1.1404419,3.1034892,297.05762,298.66333,100629.19,0.0,23.25,80.0
2024-09-19 19:00:00,1.2395782,0.993927,2.8138928,296.99338,298.53952,100604.31,0.0,23.25,80.0
2024-09-19 20:00:00,1.2970581,0.93388367,2.4967508,296.51074,297.76288,100592.125,0.0,23.25,80.0
2024-09-19 21:00:00,1.4445953,0.80851746,2.3945706,296.43512,297.52145,100543.69,0.0,23.25,80.0
2024-09-19 22:00:00,1.2775726,0.8323517,2.4109778,296.05862,297.26123,100536.125,0.0,23.25,80.0
2024-09-19 23:00:00,1.3960114,0.68652344,2.1654482,296.1103,297.31216,100569.125,0.0,23.25,80.0
2024-09-20 00:00:00,1.499649,0.50787354,2.0249867,296.47095,298.5658,100569.125,0.0,23.25,80.0
2024-09-20 01:00:00,0.9104309,0.31266785,2.0219045,296.62146,298.40802,100625.5,0.0,23.25,80.0
2024-09-20 02:00:00,0.92041016,0.14009094,2.645681,296.7384,299.3371,100727.06,0.0,23.25,80.0
2024-09-20 03:00:00,1.3644714,0.08102417,3.5314493,296.7613,299.35077,100783.75,0.0,23.25,80.0
2024-09-20 04:00:00,2.139038,-0.22128296,4.6937833,296.8349,299.40964,100803.25,0.00015735626,23.25,80.0
2024-09-20 05:00:00,1.7471466,-0.43211365,5.127116,296.90594,301.406,100781.875,0.00018262863,23.25,80.0
2024-09-20 06:00:00,1.5181427,-0.60194397,5.114032,297.40094,304.25452,100758.875,7.867813e-05,23.25,80.0
2024-09-20 07:00:00,1.5113525,-0.73602295,4.695776,297.51868,304.50616,100663.5,1.7166138e-05,23.25,80.0
2024-09-20 08:00:00,1.6692352,-1.0180359,4.9771943,297.63177,305.5598,100575.75,6.2942505e-05,23.25,80.0
2024-09-20 09:00:00,1.7283325,-1.4265442,5.1080875,297.41235,305.3821,100475.19,1.4305115e-05,23.25,80.0
2024-09-20 10:00:00,1.3367004,-1.5718231,5.11359,297.8973,304.31433,100428.19,6.67572e-06,23.25,80.0
2024-09-20 11:00:00,1.1072083,-1.6363983,4.8149705,297.86984,304.2304,100438.06,0.0,23.25,80.0
2024-09-20 12:00:00,0.67126465,-0.6841278,3.9206579,298.34003,304.13348,100431.94,0.0,23.25,80.0
2024-09-20 13:00:00,0.9178467,-1.0763092,2.0930943,297.24945,304.91284,100499.0,0.0,23.25,80.0
2024-09-20 14:00:00,0.39143372,-0.36099243,1.5877522,297.2665,304.54138,100569.25,0.0,23.25,80.0
2024-09-20 15:00:00,-0.38676453,-0.08810425,0.8236887,297.06122,301.66998,100659.94,0.0,23.25,80.0
2024-09-20 16:00:00,-0.19515991,0.39894104,1.2149713,297.46704,300.74258,100682.75,0.0,23.25,80.0
2024-09-20 17:00:00,0.23347473,0.6577606,1.8890551,297.27472,299.2941,100679.31,0.0,23.25,80.0
2024-09-20 18:00:00,1.0202637,0.70506287,2.0781903,297.2362,299.27002,100665.94,0.0,23.25,80.0
2024-09-20 19:00:00,1.3213806,0.62831116,1.7607869,297.15567,299.1431,100657.19,0.0,23.25,80.0
2024-09-20 20:00:00,1.385437,0.5947113,1.9377038,296.98334,298.6151,100634.94,0.0,23.25,80.0
2024-09-20 21:00:00,1.3518066,0.47338867,1.9322684,297.0343,298.9165,100591.625,0.0,23.25,80.0
2024-09-20 22:00:00,0.34336853,0.747345,1.8614085,296.75446,298.5594,100642.94,0.0,23.25,80.0
2024-09-20 23:00:00,0.5860596,0.81425476,1.6943243,296.78604,298.7539,100683.125,0.0,23.25,80.0
2024-09-21 00:00:00,1.056015,0.50286865,1.6266394,297.36197,300.20514,100678.25,0.0,23.25,80.0
2024-09-21 01:00:00,0.8129883,0.079330444,1.427113,297.60742,299.61072,100711.375,0.0,23.25,80.0
2024-09-21 02:00:00,0.41152954,-0.14639282,2.2343745,297.78293,300.45667,100813.44,0.0,23.25,80.0
2024-09-21 03:00:00,0.4065094,-0.5533142,2.953635,297.8297,300.57233,100877.56,0.0,23.25,80.0
2024-09-21 04:00:00,0.11087036,-0.87449646,3.629589,297.86096,300.75534,100900.56,0.00010871887,23.25,80.0
2024-09-21 05:00:00,0.16282654,-0.9372406,4.071501,297.73657,302.68457,100871.375,9.4890594e-05,23.25,80.0
2024-09-21 06:00:00,0.32391357,-1.1539154,4.206573,297.91132,304.83228,100817.19,3.0994415e-05,23.25,80.0
2024-09-21 07:00:00,0.504364,-1.3273773,4.645013,298.06573,305.0037,100698.75,7.9631805e-05,23.25,80.0
2024-09-21 08:00:00,0.39698792,-1.4900055,4.7165003,298.5241,306.27664,100608.31,4.4822693e-05,23.25,80.0
2024-09-21 09:00:00,0.27204895,-1.5823822,4.8362226,298.59967,306.45166,100539.56,5.38826e-05,23.25,80.0
2024-09-21 10:00:00,-0.37712097,-2.5238037,5.069006,298.9615,305.3134,100425.625,2.7656555e-05,23.25,80.0
2024-09-21 11:00:00,-0.3766327,-2.4941254,5.1178427,298.55847,304.65717,100458.125,0.00081825256,23.25,80.0
2024-09-21 12:00:00,0.44119263,-1.6563263,4.8942475,298.52527,304.35947,100461.44,5.7697296e-05,23.25,80.0
2024-09-21 13:00:00,0.6600952,-1.3495789,3.6742358,298.92557,304.67703,100568.25,6.198883e-06,23.25,80.0
2024-09-21 14:00:00,0.46377563,-1.5613861,1.9633657,298.86255,304.32202,100588.56,0.0,23.25,80.0
2024-09-21 15:00:00,0.371109,-1.5801086,1.4923341,298.4444,302.24023,100705.44,0.0,23.25,80.0
2024-09-21 16:00:00,0.4060974,-1.2908783,1.0692899,298.56006,302.10443,100759.375,0.0,23.25,80.0
2024-09-21 17:00:00,0.74806213,-1.0948639,1.2500892,298.72528,301.3368,100747.81,0.0,23.25,80.0
2024-09-21 18:00:00,0.4992218,-1.2364044,1.5853293,298.74915,300.84064,100747.44,0.0,23.25,80.0
2024-09-21 19:00:00,0.002960205,-1.414093,2.1153944,298.6911,300.77673,100729.19,0.0,23.25,80.0
2024-09-21 20:00:00,-0.40957642,-1.2952881,2.1895938,298.22165,299.81317,100680.0,0.0,23.25,80.0
2024-09-21 21:00:00,-0.8536682,-0.96836853,2.1438172,298.28644,299.8745,100645.5,0.0,23.25,80.0
2024-09-21 22:00:00,-0.8133087,-0.8496094,1.8888061,297.39984,298.276,100675.25,0.0,23.25,80.0
2024-09-21 23:00:00,-0.84233093,-0.8111572,1.8932414,297.44775,298.23465,100656.125,0.0,23.25,80.0
2024-09-22 00:00:00,-0.5737457,-0.88357544,1.9274745,297.87982,299.49274,100667.875,0.0,23.25,80.0
2024-09-22 01:00:00,-0.046661377,-0.70970154,1.773235,298.08987,299.5186,100758.94,0.0,23.25,80.0
2024-09-22 02:00:00,-0.010070801,-0.7905884,2.451536,298.17456,300.30164,100810.0,0.0,23.25,80.0
2024-09-22 03:00:00,-0.11149597,-0.74627686,3.2169511,298.0213,300.34695,100848.31,0.0,23.25,80.0
2024-09-22 04:00:00,-0.48446655,-1.2277069,4.301738,298.01913,300.7149,100832.81,8.916855e-05,23.25,80.0
2024-09-22 05:00:00,-0.9076538,-2.1823883,5.120736,297.7569,302.56113,100790.56,0.00011110306,23.25,80.0
2024-09-22 06:00:00,-1.1233215,-2.4963074,5.861046,298.01117,304.76404,100715.75,0.0001077652,23.25,80.0
2024-09-22 07:00:00,-0.99368286,-2.5932007,6.5886064,298.11157,304.81308,100634.56,9.1552734e-05,23.25,80.0
2024-09-22 08:00:00,-0.81677246,-2.7024841,6.6176853,298.2655,306.0219,100506.25,2.9087067e-05,23.25,80.0
2024-09-22 09:00:00,-0.7884979,-2.849533,6.6495414,298.32523,306.06195,100402.56,5.6266785e-05,23.25,80.0
2024-09-22 10:00:00,-0.5470886,-2.9907227,6.769454,297.92905,304.76736,100328.94,2.527237e-05,23.25,80.0
2024-09-22 11:00:00,-0.56547546,-2.4810944,6.3064456,298.076,304.956,100338.44,3.2424927e-05,23.25,80.0
2024-09-22 12:00:00,-0.33091736,-1.3824921,5.1623425,298.32184,304.73312,100376.125,0.0,23.25,80.0
2024-09-22 13:00:00,-0.26686096,-1.6833344,2.7537427,298.32773,304.8432,100453.75,0.0,23.25,80.0
2024-09-22 14:00:00,-0.22998047,-1.7021484,2.6001863,298.72583,304.1407,100479.875,1.335144e-05,23.25,80.0
2024-09-22 15:00:00,-0.58551025,-1.6434784,2.6256452,298.3009,301.2763,100578.75,2.0980835e-05,23.25,80.0
2024-09-22 16:00:00,-0.6087494,-1.4245911,2.3545008,298.28625,301.5693,100614.375,0.0,23.25,80.0
2024-09-22 17:00:00,-0.40364075,-1.2763519,1.9405053,297.9817,300.27216,100586.125,0.0,23.25,80.0
2024-09-22 18:00:00,-0.7488098,-1.1077881,1.9577854,298.05246,300.35913,100608.31,0.0,23.25,80.0
2024-09-22 19:00:00,-0.8477478,-1.0687714,2.0289054,298.02966,300.06076,100579.81,0.0,23.25,80.0
2024-09-22 20:00:00,-0.9026184,-1.026886,2.005801,297.73492,299.22058,100577.375,0.0,23.25,80.0
2024-09-22 21:00:00,-1.005539,-0.91563416,2.138262,297.68448,298.9171,100538.625,0.0,23.25,80.0
2024-09-22 22:00:00,-0.90760803,-0.81625366,2.1706846,297.61563,298.99368,100665.125,0.0,23.25,80.0
2024-09-22 23:00:00,-0.98475647,-0.2896576,2.0813255,297.56268,299.04306,100607.375,0.0,23.25,80.0
2024-09-23 00:00:00,-0.97088623,-0.4210968,2.0198905,298.00024,300.25098,100640.25,0.0,23.25,80.0
2024-09-23 01:00:00,-0.23742676,-0.8348236,2.2199225,297.93524,300.3056,100664.56,0.0,23.25,80.0
2024-09-23 02:00:00,-0.45733643,-1.0726624,3.027812,298.167,301.26898,100726.56,0.0,23.25,80.0
2024-09-23 03:00:00,-0.6217346,-1.1293335,3.8493352,298.22717,301.24573,100761.25,0.0,23.25,80.0
2024-09-23 04:00:00,-0.8117523,-1.2146759,4.8523474,297.8623,301.29236,100774.25,0.00016784668,23.25,80.0
2024-09-23 05:00:00,-0.66371155,-1.5319824,5.5082073,297.77423,303.3182,100743.31,4.529953e-05,23.25,80.0
2024-09-23 06:00:00,-0.439682,-1.848053,5.6690273,297.60657,305.4787,100670.75,4.863739e-05,23.25,80.0
2024-09-23 07:00:00,-0.35520935,-2.1095428,5.2875338,297.96692,305.88318,100601.81,3.2901764e-05,23.25,80.0
2024-09-23 08:00:00,-0.3993225,-2.258377,5.3241954,297.81226,306.75195,100506.5,4.529953e-05,23.25,80.0
2024-09-23 09:00:00,-0.6097412,-2.3679352,5.558092,297.7547,306.7129,100392.375,2.7179718e-05,23.25,80.0
2024-09-23 10:00:00,-0.7987366,-2.2940216,5.34707,298.93515,305.0876,100328.69,1.7166138e-05,23.25,80.0
2024-09-23 11:00:00,-0.6070099,-1.875412,4.9549007,298.4204,305.23212,100344.375,1.3828278e-05,23.25,80.0
2024-09-23 12:00:00,-0.09529114,-1.1361389,4.301169,298.3316,304.84143,100293.625,4.1007996e-05,23.25,80.0
2024-09-23 13:00:00,0.15731812,-0.83277893,2.490098,299.02713,304.98254,100435.19,0.0,23.25,80.0
2024-09-23 14:00:00,-0.08329773,-1.0389252,1.9986777,298.2359,304.83914,100445.56,0.0,23.25,80.0
2024-09-23 15:00:00,0.7267151,-0.7817993,1.736938,298.10162,302.1072,100536.31,0.0,23.25,80.0
2024-09-23 16:00:00,1.1604767,-0.87750244,1.8092579,298.1026,301.85916,100546.81,0.0,23.25,80.0
2024-09-23 17:00:00,0.977005,-0.90104675,1.7866304,297.96667,300.8465,100534.06,0.0,23.25,80.0
2024-09-23 18:00:00,0.14743042,-0.58540344,1.852521,297.9823,300.96063,100524.625,0.0,23.25,80.0
2024-09-23 19:00:00,-0.35923767,-0.54771423,1.632427,297.96167,300.83932,100524.375,0.0,23.25,80.0
2024-09-23 20:00:00,-0.29922485,-1.2791748,1.9678583,297.62546,299.85455,100498.25,0.0,23.25,80.0
2024-09-23 21:00:00,-0.19953918,-1.230484,2.1887548,297.68146,299.97473,100451.81,0.0,23.25,80.0
2024-09-23 22:00:00,-0.44136047,-1.0156097,2.1707766,297.42487,298.57947,100435.75,0.0,23.25,80.0
2024-09-23 23:00:00,-0.38352966,-1.171814,2.1379018,297.55746,298.6806,100448.81,0.0,23.25,80.0
2024-09-24 00:00:00,-0.6743469,-1.5576324,2.1532748,298.05225,299.76132,100478.31,0.0,23.25,80.0
2024-09-24 01:00:00,-0.7226105,-1.8733978,2.225482,298.00897,300.0645,100545.44,0.0,23.25,80.0
2024-09-24 02:00:00,-1.078659,-1.637558,3.4903755,298.08456,300.76697,100595.375,0.0,23.25,80.0
